business_id	text
mLwM-h2YhXl2NCgdS84_Bw	Great soul food period , it's get no better, come and get it. They have lamb too !! Chicken, ribs, bbq chicken and sides to boot !! Pure awesomeness !!
mLwM-h2YhXl2NCgdS84_Bw	South Florida resides on the east side of Charlotte inside of a convenience store....a little sketchy but the food is really good.  They serve breakfast all day(chicken and waffles, fish and grits, etc) lunch and dinner.  They are grilling chicken, ribs, and pork chops right in the parking lot and although I haven't tried the ribs, the grilled pork chops and chicken are perfectly cooked.  I also tried the fried chicken, green beans, lima beans, potato salad, stewed squash, and seafood salad...all excellent!  The only thing I wasn't impressed with was the Mac n cheese.  They also offer homemade desserts, fruit and salad.  Great addition to the soul food scene!
mLwM-h2YhXl2NCgdS84_Bw	So this place is in the c-store. A little skeptical of the atmosphere but go in the day time and it's alright.  My food was good . I had turkey wings yams and green beans.  Very good turkey wings. Yams were not to sweet just the way I like it.  Will try again.  Sometimes taking a chance works!
mLwM-h2YhXl2NCgdS84_Bw	Amazing food!! I can't believe it almost taste like my 100 year old grandfathers food, God rest his soul. Even though these guys are displaced and have opened up shop in Nubian Queens Restaurant, they did not let that come across in the food  they prepared! I'm a patron from here on out!
DiA78qPtp6rfRNdomzjBbw	All your essential Filipino needs in a little store on the borderline of Henderson.\n\nNo fresh fish or meat. Although, they keep a good variety frozen towards the back of the store. \nI love how they always have pork belly when I need to get my chef on!\n\nRecently just opened a restaurant a couple months ago. Pretty much just took over another suite and slapped a door in between the two. \nFood looks amazing though so I'll have to try it out next time.
DiA78qPtp6rfRNdomzjBbw	It's a grocery store with all the filipino grocery items all packed into this tiny place.  Very clean, organized, and the place  didnt have any overpowering fishy aroma like other places Ive been to. The prices are a little higher though, but I still save $$ on gas an save time going to the places on Maryland. Glad I stumbled upon it since its closer to where I live. Good thing since I love halo halo I have a place to run to nearby that has all the ingredients for it!
DiA78qPtp6rfRNdomzjBbw	Small, convenient, Filipino store on the east side of town! \n\nLots of ingredients, canned goods, fresh and frozen produce, snacks, and baked goods to choose from! \n\nFairly clean and organized, helpful and friendly staff! \n\nThey also have phone cards and offer a balikbayan (big box of goods to be sent to the PI) service!
DiA78qPtp6rfRNdomzjBbw	Love that this store is in my neighborhood. It's a quick drive from my house and alleviates me from having to drive all the way to Seafood City. The prices are reasonable too! \n\nThe staff is super nice and always helpful. Thank you!
DiA78qPtp6rfRNdomzjBbw	This is a small, but full Asian store! It's got all the basics and it is about 5 minutes from my home. It's great for when I need something that can't be found at the usual grocery store. Their prices are also very good, some of the best in town for Asian goods. I still need to go to some of the bugger stores for more specific items, but for its location, good prices, and well-stocked shelves, it is a store I keep returning to.
DiA78qPtp6rfRNdomzjBbw	Just got back and it's a nice little store. I never look to my right when driving on Boulder, but I guess I had time to look this time. I spotted something filipino and drove in. Nice little shop. It feels like everything barely fits inside but it works. I took pictures of things I wouldn't see at seafood city. I found these cheese cake kit kats that I have only seen in Japan. I haven't even seen them in any Japanese markets here. \n\nDidn't try the food next door though. Overall nice little selection you can't find at Seafood city. Good experience. I don't expect customer service here though its just a small store.
DiA78qPtp6rfRNdomzjBbw	Convenient for people who are too far away from Seafood City and live near the area.
DiA78qPtp6rfRNdomzjBbw	We come to this store often solely because it's close to home, so it's really convenient. Joshan's has all of the essential Asian and/or Filipino items that you may or may not have forgotten to pick up while you were at the always busy Seafood City. It's a small store with narrow aisles, but everything is there if you take the time to look.\n\nThey carry fresh vegetables, noodles, sauces, seasonings, etc. Joshan's also sells my favorite Magnolia ice creams as well as a bunch of Asian chips and snacks that remind me of my childhood. There is just a good assortment of everything. During my last visit, I also discovered that they carry a few products from Hawai'i. I've always known that they sell a variety of the Hawaiian Sun drinks, but it was just brought to my attention that they also have things like Zippy's famous chili! What! Oh, how I miss my Hawai'i!\n\nOverall, a good place to shop for what you need if you're in the area! The prices are decent, but just a reminder that there is a $10 minimum for credit/debit. If you don't plan on spending $10, have some cash on hand!
DiA78qPtp6rfRNdomzjBbw	I've been going to this mini mart since they began. Over time I've seen how they began and grew so is the rise and fall of their customer service. It seems the more bigger they get the more they treat loyal customers like piece of ****!\n\nI always buy tons of stuff here and one of them is the Veggie Egg Rolls but they always try to be stingy on the dipping sauce. Come on now? Really? After supporting you throughout these years? \n\nIt's okay for immediate needs or convenience stops but if you want total customer service and satisfaction you won't find it here.
DiA78qPtp6rfRNdomzjBbw	We love having this little store close to our house. From rice to fresh veggies, to balut and salted eggs, they have a lot of goodies.\nLots of Filipino products, great prices.
DiA78qPtp6rfRNdomzjBbw	Not my first choice when it comes to asian markets but it is in my neighborhood and easy to get to for those on the east side/hendo side of town.\n\nThe store is small and when walking through with my hunny and child, it can be a little cramped. \n\nHowever, what I do love about this place is that they definitely have what I need, when I need it. You will find your filipino staples here with absolutely no problem. So if you are in need of a few items to pick up, then this is definitely the place to go.\n\nAlso depending on the day, they have an assortment of warm/hot food to choose from. These have been surprisingly good.
DiA78qPtp6rfRNdomzjBbw	Cute little market off of Russell & Boulder Hwy. It's   a little tight inside. Very difficult to maneuver from isle to isle. I did find an organic all natural coconut water in the small refrigerator towards the back of the store, some tamarind candy, and plenty of soup mixes. When I got to the counter, the young girl doesn't even acknowledge your presence. No hello, hi, how are you?....nothing! She looked down then began to ring up my items. It was a little awkward. Note to the owner, teach this young lady some mannerism in customer service. Always greet every person that walks into your establishment. Greeting your customers goes a long way. Needless to say, I will not return. \nI went next door shortly to check out their new restaurant, but the food was just swimming in fat and the smell was not appetizing. I was hoping to try out some of the food? :( \nI'll continue to go to the new Mabuhay Market next to Sunset Station, it's so much cleaner and bigger. And yes the owners greet you. :)
DiA78qPtp6rfRNdomzjBbw	A little oasis of pinoy/Filipino culture on the edge of town. \n\nThey have: fresh noodles, fresh vegetables, herbs, frozen meats, juices [Guayabano, Calamansi, Mogu Mogu, coconut juice, etc], spice packs, lumpia, shumai, BBQ chicken & pork skewers, sausages [frozen & dried], purses, beauty products & soaps, magazines, snacks [cookies, coconut fruit jellies, chips, peanuts]  and more. It's a small space but they pack a lot of items in, with much of the fish and meat available in opaque coolers. It's worth digging! A package of pork belly chunks for under $2 in this neighborhood is a nice find. They also have various types of Pinoy bbq that look awesome, but I have not tried yet. Their peanuts are great, though!    \n\nI admit, the vegetables sometimes have an off day. But it's not often, and what's available can be hard to find on this side of town! The selection of vegetables alone makes it worth going; lots of fresh herbs, bitter melon and various other yummies.\n\n+ Hello Panda cookies. The boy was very happy to find them on the shelves there. :} The little cookies have crisp outer shells with cute panda characters printed on them and creamy insides with various flavors. I've had them before and loved them. \n+ Coconut fruit jellies! Reminds me of shopping at a Korean grocery when I was really young and stocking up something like these :] They're juicy, chewy little jellies in portable cups. They  can be a little messy, but they're refreshing and fun! And really low in calories for a sweet treat, so it's a nice thing to pack in your work-day lunch for a little sweetness.  \n\nIt's a useful little store in a shopping center with a circle K, Not as impressive as a store in china town, but it's a respectable little operation on this side of town!
DiA78qPtp6rfRNdomzjBbw	Reading the prior reviews, they are pretty accurate as to how small this store is layout wise, and how tight the aisles are. I came in to get a Kalbi korean BBQ marinade, and they had a good selection including one that I like to use. They have a few items in a freezer like pre-made lumpia as well as others. The store actually looks like they carry quite a bit in that small space.\n\nI'll be back to shop again. Friendly people working the counter.
DiA78qPtp6rfRNdomzjBbw	Very small, but packed full of staples. There is also a small produce section which looks pretty clean but I never bought anything from there before. I don't see any fresh fish or meat. All frozen.\n\nEvery weekend, come early for their fresh vegetable and beef rolls. Delicious and runs out very quickly! I almost had to punch an old Filipino lady to get my fix! \n\nRight next door to a delicious Filipino restaurant.
DiA78qPtp6rfRNdomzjBbw	Okay. What a trip.\n\nSo, I copied and paste the address from Yelp into my GPS, and was taken on a wild goose chase. Had me behind the silverbowl, cutting through neighborhoods, all kinds of crap.\n\nIt is in the circle K parking lot, however, it is behind all that. It is closer to the Roberto's and the salon/check cashing place.\n\nTight squeeze doesn't even begin to describe how small the isles are here. An employee was stalking the shelves, and her and I could barely squeeze by one another to fit. The shelves are crammed with items, and pricing is hard to figure out, because there is just so many things. \n\nI found the boba that I was looking for (a quick boil, that takes 5 minutes to make). I grabbed a few bags of those, but their debit/credit card policy is $10 or get charged a fee. \n\nLuckily, I found a sweet roll that my daughter really loves. No one really acknowledged me, kind of lame... IF you can manage the tight squeeze, and you know exactly what you want, and where it is, you shouldn't have a problem.
DiA78qPtp6rfRNdomzjBbw	With this little Asian market being so close to home who needs to drive all the way to Seafood City .Unless im in the mood for Jollibee but thats a different story ;). Most of your Filipino and Asian staples crammed in this little store . Yes  little. Usually never a crowd so its not a big deal for me because if it was I'd be a little uncomforatble bumping uglies with strangers , the aisles are that narrow . Like I said its usually never bursting with traffic so its not a problem . All kinds of goodies including snacks , sauces , fresh produce and frozen goodies like meats ice cream and mochi ! Yum mochi , great i want some mango mochi maybe ill go get some :)
aBGT2NQ9fSesoB93-eVj5w	Decent location in what I would consider the not so fabulous section of Mesa. The lady at the counter was super friendly and I was in and out in no time with my $.69 Gatorade Peace A town, I'm out of here!
aBGT2NQ9fSesoB93-eVj5w	Worst pharmacy ever. I have been here multiple times (I thought maybe they were just having an off day). The people that work in the pharmacy (with the exception of 1 or 2 employees) are rude and unprofessional. One lady always has a toothpick in her mouth, ew. Two different employees, on two different visits, have completely ignored me while I was talking to them. \n\nOn today's visit, I was told the prescription would be ready in 20-30 minutes. I arrived an hour and 10 minutes later and it wasn't ready, no apology they wouldn't even an acknowledgement that they were running behind....nothing. \n\nThe pharmacist, Phil I believe, was nice today and looked into getting me a different brand because the price was so high on what was prescribed by the dr but I had to argue with the other lady forever to get her to take the time to ask the pharmacist. \n\nOn a previous visit, they quoted me 2 hours for a bottle of cough syrup that was already filled (so all they had to do was put a sticker on the bottle) and there wasn't a single person waiting in the store for their prescriptions. They guy that night was also extremely rude. \n\nI wish these people would remember that not everyone is coming in for their meds that they take on a daily basis....many people are coming in because they are sick and feel like crap....treat people with some kindness and respect!!!!
aBGT2NQ9fSesoB93-eVj5w	This is not a place to go for your prescriptions.  I was in line and waiting to get my prescriptions and it was a long line, mind you.  While in line a woman who could not speak english came up to me had to have her daughter translate her spanish.  She tells me her mom was in front of me but sat down so she was going to stand in front of me.  She was nowhere in sight while I was in line.  I explained I had been STANDING in line for 15 minutes and she could go to the end of the line like everyone else.  When it was my turn to head to the check out (after about 20-30 minutes of waiting to PICK UP a prescription that was ALREADY READY, the pharmacy tech called this woman in Spanish and said something to her and she went in front of me.  Not only have I been a Walgreens customer for my prescriptions since 1992, I am now taking my business and prescriptions elsewhere.  Terribly long lines and blatant disregard for visibly injured customers on crutches standing in line.  BYE WALGREENS,
aBGT2NQ9fSesoB93-eVj5w	I'm visiting Mesa from Denver and I'm burning up. Craving cold ice tea I came to Walgreens.  Bought it. And left feeling accomplished
